,0,1,2,3
215,3.4,Level 3,c0:11:73:ba:8f:4c,2019-12-21 16:09:13.474 UTC
216,3.4,Level 3,48:49:c7:27:65:84,2019-12-16 02:12:12.736 UTC
217,3.4,Level 3,0c:cb:85:c6:ad:46,2019-12-19 01:22:25.159 UTC
218,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-26 18:59:41.387 UTC
219,3.4,Level 3,30:4b:07:11:fc:8b,2019-12-21 13:23:47.851 UTC
220,3.4,Level 3,a8:96:75:35:6b:a5,2019-12-07 04:00:29.276 UTC
221,3.4,Level 3,d4:c9:4b:28:35:79,2019-12-09 00:32:50.271 UTC
222,3.4,Level 3,7c:8b:b5:54:39:35,2019-12-14 22:50:37.609 UTC
223,3.4,Level 3,70:fd:46:a0:c5:2c,2019-12-15 05:39:33.091 UTC
224,3.4,Level 3,60:45:cb:98:99:5e,2019-12-25 22:20:14.885 UTC
225,3.4,Level 3,d0:77:14:70:9f:c6,2019-12-09 21:23:36.559 UTC
226,3.4,Level 3,38:9a:f6:5c:8c:37,2019-12-23 17:08:19.613 UTC
227,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-03 07:05:59.109 UTC
228,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-04 15:45:23.157 UTC
229,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-14 01:09:05.803 UTC
230,3.4,Level 3,38:80:df:74:8a:90,2019-12-19 00:30:19.102 UTC
231,3.4,Level 3,48:c7:96:3c:f7:21,2019-12-07 19:46:43.406 UTC
232,3.4,Level 3,c0:8c:71:2f:cf:7b,2019-12-08 15:39:01.556 UTC
233,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-27 02:28:19.149 UTC
234,3.4,Level 3,ec:9b:f3:18:68:98,2019-12-14 02:46:02.348 UTC
235,3.4,Level 3,f4:5c:89:8c:4f:83,2019-12-12 01:49:21.236 UTC
236,3.4,Level 3,60:1d:91:ab:ea:12,2019-12-08 11:00:00.73 UTC
237,3.4,Level 3,14:9d:09:0a:94:d6,2019-12-15 12:20:22.433 UTC
238,3.4,Level 3,00:9d:6b:35:3c:30,2019-12-05 16:53:39.704 UTC
239,3.4,Level 3,a8:16:d0:fe:cf:75,2019-12-12 19:03:52.248 UTC
240,3.4,Level 3,d0:77:14:a5:6b:04,2019-12-12 02:11:21.385 UTC
241,3.4,Level 3,cc:61:e5:7d:70:a5,2019-12-09 15:49:20.8 UTC
242,3.4,Level 3,70:3a:51:1e:ac:58,2019-12-05 09:24:05.736 UTC
243,3.4,Level 3,5c:af:06:2f:56:ef,2019-12-09 01:01:43.224 UTC
244,3.4,Level 3,fc:db:b3:38:ce:aa,2019-12-10 15:07:21.218 UTC
245,3.4,Level 3,28:83:35:58:97:2b,2019-12-14 14:29:45.69 UTC
246,3.4,Level 3,80:58:f8:df:9b:64,2019-12-14 23:08:51.209 UTC
247,3.4,Level 3,80:65:6d:51:d7:3d,2019-12-23 01:35:24.337 UTC
248,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-07 02:53:32.086 UTC
249,3.4,Level 3,14:10:9f:a9:6f:9e,2019-12-02 20:18:23.349 UTC
250,3.4,Level 3,f4:60:e2:fa:eb:f8,2019-12-02 20:13:08.471 UTC
251,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-03 03:23:49.178 UTC
252,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-03 23:03:22.179 UTC
253,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-14 21:49:13.768 UTC
254,3.4,Level 3,e0:37:bf:1b:dd:d4,2019-12-18 06:34:45.243 UTC
255,3.4,Level 3,60:1d:91:05:10:7b,2019-12-30 03:30:19.143 UTC
256,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-03 17:59:58.622 UTC
257,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-21 10:59:52.142 UTC
258,3.4,Level 3,1a:8a:a0:e2:34:ba,2019-12-07 14:22:17.163 UTC
259,3.4,Level 3,a8:9c:ed:7b:c2:15,2019-12-02 21:52:40.651 UTC
260,3.4,Level 3,a8:16:d0:ca:69:fd,2019-12-22 04:57:32.257 UTC
261,3.4,Level 3,44:91:60:c8:7f:81,2019-12-04 17:42:01.574 UTC
262,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-24 07:15:54.885 UTC
263,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-21 10:59:52.143 UTC
264,3.4,Level 3,30:07:4d:0b:7b:b5,2019-12-05 13:11:14.757 UTC
265,3.4,Level 3,44:91:60:f0:b3:b6,2019-12-30 06:15:40.071 UTC
266,3.4,Level 3,5c:c5:d4:5a:8d:2c,2019-12-05 19:26:10.028 UTC
267,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-14 21:49:13.752 UTC
268,3.4,Level 3,10:f1:f2:52:79:ac,2019-12-03 14:09:53.561 UTC
269,3.4,Level 3,f4:f5:24:0f:ba:26,2019-12-23 06:40:24.473 UTC
270,3.4,Level 3,f0:d7:aa:a3:93:d5,2019-12-11 06:24:54.242 UTC
271,3.4,Level 3,7c:8b:b5:55:23:ad,2019-12-25 17:27:22.864 UTC
272,3.4,Level 3,fc:64:3a:2a:e0:88,2019-12-19 00:22:17.549 UTC
273,3.4,Level 3,38:9a:f6:5c:8c:37,2019-12-23 17:08:19.612 UTC
274,3.4,Level 3,a8:16:d0:c9:14:97,2019-12-28 23:57:22.113 UTC
275,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-18 12:14:02.421 UTC
276,3.4,Level 3,e0:37:bf:1b:dd:d4,2019-12-18 06:50:19.389 UTC
277,3.4,Level 3,70:fd:46:c0:81:d8,2019-12-16 23:54:53.086 UTC
278,3.4,Level 3,d0:c5:f3:1b:fa:de,2019-12-18 01:02:41.163 UTC
279,3.4,Level 3,28:83:35:c4:79:6d,2019-12-19 02:13:44.466 UTC
280,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-03 11:17:24.641 UTC
281,3.4,Level 3,bc:98:df:4a:2e:a2,2019-12-13 00:36:52.252 UTC
282,3.4,Level 3,80:65:6d:5b:9d:bf,2019-12-24 08:38:17.954 UTC
283,3.4,Level 3,f4:5c:89:8c:4f:83,2019-12-12 01:49:21.235 UTC
284,3.4,Level 3,68:c4:4d:64:2b:0b,2019-12-15 12:29:16.739 UTC
285,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-07 14:58:46.892 UTC
286,3.4,Level 3,da:a1:19:18:7c:30,2019-12-20 10:29:42.655 UTC
287,3.4,Level 3,e0:37:bf:1b:dd:d4,2019-12-18 11:01:20.06 UTC
288,3.4,Level 3,74:b5:87:bf:85:f7,2019-12-05 07:23:28.347 UTC
289,3.4,Level 3,d8:9c:67:ff:64:9d,2019-12-14 20:19:47.368 UTC
290,3.4,Level 3,70:fd:46:a0:c5:2c,2019-12-15 05:39:33.09 UTC
291,3.4,Level 3,f0:d7:aa:4c:e7:84,2019-12-19 09:53:37.637 UTC
292,3.4,Level 3,7a:70:68:0d:fd:f6,2019-12-28 00:35:17.572 UTC
293,3.4,Level 3,5c:af:06:2f:56:ef,2019-12-09 01:01:43.223 UTC
294,3.4,Level 3,e0:d0:83:86:e5:f3,2019-12-12 06:39:29.753 UTC
295,3.4,Level 3,30:4b:07:15:8e:7c,2019-12-28 22:37:01.238 UTC
296,3.4,Level 3,50:92:b9:9e:d8:fc,2019-12-13 05:13:47.081 UTC
297,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-28 15:44:17.738 UTC
298,3.4,Level 3,7c:03:ab:4c:0a:25,2019-12-05 13:50:29.107 UTC
299,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-11 00:31:58.169 UTC
300,3.4,Level 3,7c:03:5e:c9:c8:df,2019-12-16 05:49:17.151 UTC
301,3.4,Level 3,48:f1:7f:a0:b9:eb,2019-12-10 09:47:56.559 UTC
302,3.4,Level 3,70:fd:46:c0:81:d8,2019-12-16 23:47:27.088 UTC
303,3.4,Level 3,58:d9:c3:12:55:ef,2019-12-16 12:07:49.989 UTC
304,3.4,Level 3,50:3e:aa:33:18:c3,2019-12-04 09:07:41.904 UTC
305,3.4,Level 3,48:49:c7:f1:f5:26,2019-12-28 00:37:21.41 UTC
