,0,1,2,3
177,4.4,Level 3,30:89:d3:f5:bd:70,2019-12-14 23:37:52.241 UTC
178,4.4,Level 3,7c:8b:b5:57:6d:73,2019-12-20 06:25:18.382 UTC
179,4.4,Level 3,8c:86:1e:a9:f4:64,2019-12-29 20:05:55.247 UTC
180,4.4,Level 3,7c:8b:b5:77:2f:4b,2019-12-03 19:28:54.061 UTC
181,4.4,Level 3,b8:1d:aa:a0:1f:7a,2019-12-09 13:55:08.476 UTC
182,4.4,Level 3,7c:5c:f8:59:c1:44,2019-12-30 18:12:08.345 UTC
183,4.4,Level 3,d0:77:14:da:02:45,2019-12-25 22:07:17.722 UTC
184,4.4,Level 3,2c:0e:3d:89:e3:43,2019-12-16 12:51:39.086 UTC
185,4.4,Level 3,5c:af:06:1a:19:c9,2019-12-25 17:47:47.487 UTC
186,4.4,Level 3,fc:64:3a:1c:90:02,2019-12-10 23:43:14.078 UTC
187,4.4,Level 3,04:d6:aa:44:f8:bd,2019-12-18 20:24:16.554 UTC
188,4.4,Level 3,d4:c9:4b:91:86:da,2019-12-30 12:03:07.173 UTC
189,4.4,Level 3,c0:f4:e6:32:b3:88,2019-12-23 04:06:14.473 UTC
190,4.4,Level 3,fc:64:3a:75:e9:16,2019-12-04 09:43:19.66 UTC
191,4.4,Level 3,7c:8b:b5:b6:12:79,2019-12-15 19:03:38.421 UTC
192,4.4,Level 3,14:30:c6:f3:ae:2c,2019-12-14 20:26:24.483 UTC
193,4.4,Level 3,28:24:ff:ab:f2:07,2019-12-17 18:47:57.807 UTC
194,4.4,Level 3,2c:59:8a:67:d7:d6,2019-12-07 14:51:56.887 UTC
195,4.4,Level 3,d0:77:14:1b:4f:8e,2019-12-21 07:29:37.36 UTC
196,4.4,Level 3,54:33:cb:05:77:b6,2019-12-17 13:45:23.841 UTC
197,4.4,Level 3,28:24:ff:ab:f2:07,2019-12-11 16:26:46.807 UTC
198,4.4,Level 3,a8:16:d0:08:34:03,2019-12-16 22:01:44.214 UTC
199,4.4,Level 3,08:c5:e1:a1:e2:0f,2019-12-17 10:48:51.073 UTC
200,4.4,Level 3,38:9a:f6:9a:fc:df,2019-12-18 12:03:44.659 UTC
201,4.4,Level 3,80:58:f8:db:a4:18,2019-12-07 01:25:01.163 UTC
202,4.4,Level 3,7c:8b:b5:e4:04:0f,2019-12-10 18:18:27.251 UTC
203,4.4,Level 3,28:24:ff:ab:f2:07,2019-12-17 18:47:57.811 UTC
204,4.4,Level 3,f0:d7:aa:b5:88:78,2019-12-15 16:29:58.398 UTC
205,4.4,Level 3,58:20:59:09:50:8e,2019-12-22 07:04:01.187 UTC
206,4.4,Level 3,7c:5c:f8:59:c1:44,2019-12-30 15:42:06.006 UTC
207,4.4,Level 3,80:58:f8:d5:d1:04,2019-12-05 06:20:55.21 UTC
208,4.4,Level 3,88:53:2e:f2:9b:7b,2019-12-20 14:40:47.024 UTC
209,4.4,Level 3,48:2c:a0:f9:a9:1b,2019-12-13 09:13:18.015 UTC
210,4.4,Level 3,0c:cb:85:8e:64:29,2019-12-21 21:20:53.924 UTC
211,4.4,Level 3,bc:9f:ef:67:8d:fe,2019-12-19 06:41:39.162 UTC
212,4.4,Level 3,7c:5c:f8:59:c1:44,2019-12-28 19:27:36.511 UTC
213,4.4,Level 3,04:d6:aa:44:f8:bd,2019-12-18 20:24:14.874 UTC
214,4.4,Level 3,a4:e9:75:32:57:29,2019-12-15 23:07:46.9 UTC
215,4.4,Level 3,da:a1:19:1e:99:14,2019-12-22 07:18:46.395 UTC
216,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-18 10:53:32.766 UTC
217,4.4,Level 3,7a:41:91:a8:6f:c8,2019-12-19 12:58:23.205 UTC
218,4.4,Level 3,d4:c9:4b:91:86:da,2019-12-30 12:03:07.174 UTC
219,4.4,Level 3,7c:5c:f8:59:c1:44,2019-12-05 21:08:56.491 UTC
220,4.4,Level 3,bc:e1:43:62:59:09,2019-12-20 18:01:28.455 UTC
221,4.4,Level 3,84:10:0d:29:84:8c,2019-12-12 13:54:27.627 UTC
222,4.4,Level 3,7a:41:91:a8:6f:c8,2019-12-19 12:58:26.94 UTC
223,4.4,Level 3,e4:b2:fb:be:cc:1e,2019-12-08 21:45:15.615 UTC
224,4.4,Level 3,74:b5:87:9b:1f:9b,2019-12-23 11:46:50.479 UTC
225,4.4,Level 3,b4:cd:27:15:38:a9,2019-12-08 18:46:28.195 UTC
226,4.4,Level 3,e8:b4:c8:25:63:1a,2019-12-17 21:02:52.543 UTC
227,4.4,Level 3,fc:64:3a:68:3d:78,2019-12-11 21:53:45.337 UTC
228,4.4,Level 3,74:b5:87:6b:01:de,2019-12-08 11:33:46.928 UTC
229,4.4,Level 3,2c:ae:2b:68:94:ed,2019-12-23 19:31:36.294 UTC
230,4.4,Level 3,fc:64:3a:93:00:08,2019-12-08 15:18:18.274 UTC
231,4.4,Level 3,70:fd:46:5d:c5:64,2019-12-30 09:22:35.805 UTC
232,4.4,Level 3,d4:4d:a4:12:31:09,2019-12-18 09:17:54.145 UTC
233,4.4,Level 3,90:73:5a:17:33:69,2019-12-21 09:01:12.183 UTC
234,4.4,Level 3,8c:f5:a3:b3:b1:e1,2019-12-05 05:53:01.319 UTC
235,4.4,Level 3,fc:64:3a:68:04:a6,2019-12-14 08:15:39.656 UTC
236,4.4,Level 3,00:57:c1:ed:61:d4,2019-12-23 07:10:05.138 UTC
237,4.4,Level 3,8c:f5:a3:b3:b1:e1,2019-12-05 06:35:25.663 UTC
238,4.4,Level 3,20:f4:78:d9:fb:bc,2019-12-15 01:53:37.474 UTC
239,4.4,Level 3,34:2e:b6:54:9e:c5,2019-12-14 12:23:37.907 UTC
240,4.4,Level 3,a8:16:d0:98:a1:99,2019-12-29 06:47:03.869 UTC
241,4.4,Level 3,38:9a:f6:cf:1c:fd,2019-12-29 11:58:18.786 UTC
242,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-29 13:42:04.381 UTC
243,4.4,Level 3,54:33:cb:05:77:b6,2019-12-17 13:45:23.143 UTC
244,4.4,Level 3,e4:b2:fb:be:cc:1e,2019-12-08 21:45:15.614 UTC
245,4.4,Level 3,90:b0:ed:b2:69:7a,2019-12-17 22:05:27.422 UTC
246,4.4,Level 3,38:48:4c:a7:6c:e6,2019-12-22 05:36:24.394 UTC
247,4.4,Level 3,00:9d:6b:36:95:58,2019-12-22 23:07:21.013 UTC
248,4.4,Level 3,a8:96:75:3b:2c:a1,2019-12-09 08:38:28.039 UTC
249,4.4,Level 3,fc:64:3a:52:50:86,2019-12-10 22:18:32.803 UTC
250,4.4,Level 3,8c:0d:76:21:e5:28,2019-12-22 14:37:25.724 UTC
251,4.4,Level 3,80:58:f8:db:a4:18,2019-12-07 01:25:01.165 UTC
252,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-18 10:53:32.765 UTC
253,4.4,Level 3,84:10:0d:29:84:8c,2019-12-12 13:54:27.634 UTC
254,4.4,Level 3,8a:2d:c6:9b:c2:e8,2019-12-07 01:12:00.26 UTC
255,4.4,Level 3,a8:16:d0:08:34:03,2019-12-16 22:01:44.215 UTC
256,4.4,Level 3,2c:59:8a:5d:8d:0c,2019-12-23 18:05:13.205 UTC
257,4.4,Level 3,7c:8b:b5:b6:12:79,2019-12-15 19:03:38.42 UTC
258,4.4,Level 3,90:b0:ed:b2:69:7a,2019-12-17 22:05:27.421 UTC
259,4.4,Level 3,bc:9f:ef:67:8d:fe,2019-12-19 06:41:39.163 UTC
260,4.4,Level 3,a8:16:d0:47:65:3f,2019-12-17 05:16:06.245 UTC
261,4.4,Level 3,dc:08:0f:82:89:5a,2019-12-20 08:36:15.82 UTC
262,4.4,Level 3,5c:af:06:1a:19:c9,2019-12-05 16:03:55.974 UTC
263,4.4,Level 3,4a:f9:6e:1f:ec:34,2019-12-30 14:11:29.999 UTC
264,4.4,Level 3,d0:77:14:5e:fd:1e,2019-12-19 07:51:58.809 UTC
265,4.4,Level 3,28:83:35:ef:f2:15,2019-12-15 08:34:20.925 UTC
266,4.4,Level 3,dc:cf:96:6b:84:a5,2019-12-01 15:53:01.458 UTC
267,4.4,Level 3,d8:9c:67:ff:23:0d,2019-12-12 23:17:57.701 UTC
268,4.4,Level 3,c0:f4:e6:32:b3:88,2019-12-23 04:06:14.475 UTC
269,4.4,Level 3,dc:08:0f:81:51:5d,2019-12-27 06:40:10.11 UTC
270,4.4,Level 3,38:48:4c:a7:6c:e6,2019-12-22 05:36:24.395 UTC
271,4.4,Level 3,8c:f5:a3:b3:b1:e1,2019-12-05 06:35:25.669 UTC
