,0,1,2,3
289,4.4,Level 3,a0:56:f3:21:7e:4c,2019-12-17 05:43:22.427 UTC
290,4.4,Level 3,d0:04:01:4b:3c:ea,2019-12-17 22:47:47.334 UTC
291,4.4,Level 3,5c:c9:d3:c4:31:3d,2019-12-20 07:23:29.943 UTC
292,4.4,Level 3,dc:86:d8:66:db:6b,2019-12-21 16:13:34.15 UTC
293,4.4,Level 3,b4:f7:a1:9a:f9:81,2019-12-04 12:35:02.774 UTC
294,4.4,Level 3,08:c5:e1:c4:c9:55,2019-12-30 15:21:35.88 UTC
295,4.4,Level 3,bc:98:df:ab:76:89,2019-12-29 13:36:13.766 UTC
296,4.4,Level 3,08:8c:2c:31:03:73,2019-12-02 22:17:14.619 UTC
297,4.4,Level 3,38:78:62:60:6d:b3,2019-12-15 16:16:28.22 UTC
298,4.4,Level 3,98:39:8e:e3:96:89,2019-12-22 09:52:08.714 UTC
299,4.4,Level 3,38:9a:f6:83:f1:0b,2019-12-25 20:53:16.119 UTC
300,4.4,Level 3,00:57:c1:e9:06:0c,2019-12-16 21:31:01.684 UTC
301,4.4,Level 3,88:e8:7f:d1:12:20,2019-12-23 09:02:43.599 UTC
302,4.4,Level 3,30:4b:07:13:c9:d1,2019-12-28 12:52:54.174 UTC
303,4.4,Level 3,cc:c0:79:5f:d0:82,2019-12-23 06:33:32.226 UTC
304,4.4,Level 3,7c:8b:b5:30:92:4d,2019-12-24 06:25:06.266 UTC
305,4.4,Level 3,bc:98:df:ab:76:89,2019-12-26 13:30:22.649 UTC
306,4.4,Level 3,b8:c3:85:50:5f:39,2019-12-15 22:19:57.007 UTC
307,4.4,Level 3,70:fd:46:c8:72:40,2019-12-05 12:10:13.97 UTC
